Running prime number generator program on 30 CPU cores
135745 5714
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/135745, epoch 1, the losses are 105.468 (train). the base losses are 111.931 (train). The time used is 27.255s. 
At iter 2270/135745, epoch 1, the losses are 5.343 (train). the base losses are 110.345 (train). The time used is 6.475s. 
At iter 2280/135745, epoch 1, the losses are 5.366 (train). the base losses are 111.780 (train). The time used is 5.208s. 
At iter 2290/135745, epoch 1, the losses are 5.363 (train). the base losses are 112.147 (train). The time used is 3.663s. 
At iter 2300/135745, epoch 1, the losses are 5.423 (train). the base losses are 112.579 (train). The time used is 3.821s. 
At iter 2300/135745, epoch 1, the losses are 5.390 (test). the base losses are 111.397 (test). 
At iter 2310/135745, epoch 1, the losses are 5.398 (train). the base losses are 110.620 (train). The time used is 11.269s. 
At iter 2320/135745, epoch 1, the losses are 5.430 (train). the base losses are 112.209 (train). The time used is 1.892s. 
At iter 2330/135745, epoch 1, the losses are 5.372 (train). the base losses are 111.351 (train). The time used is 3.547s. 
At iter 2340/135745, epoch 1, the losses are 5.365 (train). the base losses are 111.389 (train). The time used is 7.174s. 
At iter 2350/135745, epoch 1, the losses are 5.388 (train). the base losses are 112.052 (train). The time used is 3.444s. 
At iter 2350/135745, epoch 1, the losses are 5.427 (test). the base losses are 111.699 (test). 
At iter 2360/135745, epoch 1, the losses are 5.393 (train). the base losses are 111.046 (train). The time used is 9.304s. 
At iter 2370/135745, epoch 1, the losses are 5.386 (train). the base losses are 112.348 (train). The time used is 5.311s. 
At iter 2380/135745, epoch 1, the losses are 5.374 (train). the base losses are 111.842 (train). The time used is 3.826s. 
At iter 2390/135745, epoch 1, the losses are 5.401 (train). the base losses are 111.958 (train). The time used is 2.567s. 
At iter 2400/135745, epoch 1, the losses are 5.399 (train). the base losses are 111.008 (train). The time used is 4.767s. 
At iter 2400/135745, epoch 1, the losses are 5.421 (test). the base losses are 112.125 (test). 
At iter 2410/135745, epoch 1, the losses are 5.401 (train). the base losses are 111.070 (train). The time used is 10.933s. 
At iter 2420/135745, epoch 1, the losses are 5.395 (train). the base losses are 110.366 (train). The time used is 4.423s. 
At iter 2430/135745, epoch 1, the losses are 5.421 (train). the base losses are 111.363 (train). The time used is 4.927s. 
At iter 2440/135745, epoch 1, the losses are 5.386 (train). the base losses are 111.253 (train). The time used is 3.681s. 
At iter 2450/135745, epoch 1, the losses are 5.369 (train). the base losses are 110.952 (train). The time used is 4.366s. 
At iter 2450/135745, epoch 1, the losses are 5.365 (test). the base losses are 111.080 (test). 
At iter 2460/135745, epoch 1, the losses are 5.361 (train). the base losses are 112.937 (train). The time used is 13.105s. 
At iter 2470/135745, epoch 1, the losses are 5.434 (train). the base losses are 112.046 (train). The time used is 2.599s. 
At iter 2480/135745, epoch 1, the losses are 5.389 (train). the base losses are 111.292 (train). The time used is 7.825s. 
At iter 2490/135745, epoch 1, the losses are 5.405 (train). the base losses are 112.239 (train). The time used is 3.826s. 
At iter 2500/135745, epoch 1, the losses are 5.386 (train). the base losses are 111.641 (train). The time used is 4.100s. 
At iter 2500/135745, epoch 1, the losses are 5.400 (test). the base losses are 112.182 (test). 
At iter 2510/135745, epoch 1, the losses are 5.405 (train). the base losses are 112.123 (train). The time used is 10.352s. 
At iter 2520/135745, epoch 1, the losses are 5.387 (train). the base losses are 110.644 (train). The time used is 2.876s. 
At iter 2530/135745, epoch 1, the losses are 5.392 (train). the base losses are 111.978 (train). The time used is 5.192s. 
At iter 2540/135745, epoch 1, the losses are 5.365 (train). the base losses are 111.523 (train). The time used is 3.537s. 
At iter 2550/135745, epoch 1, the losses are 5.412 (train). the base losses are 112.218 (train). The time used is 3.283s. 
At iter 2550/135745, epoch 1, the losses are 5.380 (test). the base losses are 111.813 (test). 
At iter 2560/135745, epoch 1, the losses are 5.406 (train). the base losses are 112.523 (train). The time used is 13.456s. 
At iter 2570/135745, epoch 1, the losses are 5.372 (train). the base losses are 110.058 (train). The time used is 3.147s. 
At iter 2580/135745, epoch 1, the losses are 5.391 (train). the base losses are 111.313 (train). The time used is 4.582s. 
At iter 2590/135745, epoch 1, the losses are 5.373 (train). the base losses are 112.233 (train). The time used is 1.853s. 
At iter 2600/135745, epoch 1, the losses are 5.445 (train). the base losses are 111.878 (train). The time used is 5.099s. 
At iter 2600/135745, epoch 1, the losses are 5.452 (test). the base losses are 112.178 (test). 
At iter 2610/135745, epoch 1, the losses are 5.319 (train). the base losses are 109.943 (train). The time used is 15.000s. 
At iter 2620/135745, epoch 1, the losses are 5.369 (train). the base losses are 111.159 (train). The time used is 5.394s. 
At iter 2630/135745, epoch 1, the losses are 5.427 (train). the base losses are 111.108 (train). The time used is 3.972s. 
At iter 2640/135745, epoch 1, the losses are 5.347 (train). the base losses are 110.096 (train). The time used is 2.319s. 
At iter 2650/135745, epoch 1, the losses are 5.383 (train). the base losses are 110.665 (train). The time used is 4.609s. 
At iter 2650/135745, epoch 1, the losses are 5.375 (test). the base losses are 111.860 (test). 
At iter 2660/135745, epoch 1, the losses are 5.395 (train). the base losses are 111.635 (train). The time used is 9.448s. 
At iter 2670/135745, epoch 1, the losses are 5.365 (train). the base losses are 112.262 (train). The time used is 3.332s. 
At iter 2680/135745, epoch 1, the losses are 5.388 (train). the base losses are 109.665 (train). The time used is 7.204s. 
At iter 2690/135745, epoch 1, the losses are 5.397 (train). the base losses are 111.058 (train). The time used is 1.723s. 
At iter 2700/135745, epoch 1, the losses are 5.381 (train). the base losses are 111.526 (train). The time used is 2.223s. 
At iter 2700/135745, epoch 1, the losses are 5.379 (test). the base losses are 111.642 (test). 
At iter 2710/135745, epoch 1, the losses are 5.421 (train). the base losses are 111.647 (train). The time used is 15.551s. 
At iter 2720/135745, epoch 1, the losses are 5.410 (train). the base losses are 112.132 (train). The time used is 4.312s. 
At iter 2730/135745, epoch 1, the losses are 5.365 (train). the base losses are 111.493 (train). The time used is 4.788s. 
At iter 2740/135745, epoch 1, the losses are 5.375 (train). the base losses are 111.712 (train). The time used is 2.166s. 
At iter 2750/135745, epoch 1, the losses are 5.376 (train). the base losses are 110.955 (train). The time used is 5.509s. 
At iter 2750/135745, epoch 1, the losses are 5.384 (test). the base losses are 111.289 (test). 
At iter 2760/135745, epoch 1, the losses are 5.368 (train). the base losses are 112.085 (train). The time used is 12.792s. 
At iter 2770/135745, epoch 1, the losses are 5.372 (train). the base losses are 110.934 (train). The time used is 4.945s. 
At iter 2780/135745, epoch 1, the losses are 5.462 (train). the base losses are 111.762 (train). The time used is 1.930s. 
At iter 2790/135745, epoch 1, the losses are 5.316 (train). the base losses are 111.389 (train). The time used is 3.017s. 
At iter 2800/135745, epoch 1, the losses are 5.433 (train). the base losses are 111.487 (train). The time used is 3.221s. 
At iter 2800/135745, epoch 1, the losses are 5.398 (test). the base losses are 111.807 (test). 
At iter 2810/135745, epoch 1, the losses are 5.371 (train). the base losses are 112.147 (train). The time used is 12.032s. 
At iter 2820/135745, epoch 1, the losses are 5.414 (train). the base losses are 111.318 (train). The time used is 6.695s. 
At iter 2830/135745, epoch 1, the losses are 5.389 (train). the base losses are 111.987 (train). The time used is 4.520s. 
At iter 2840/135745, epoch 1, the losses are 5.359 (train). the base losses are 111.372 (train). The time used is 1.957s. 
At iter 2850/135745, epoch 1, the losses are 5.378 (train). the base losses are 110.866 (train). The time used is 2.749s. 
At iter 2850/135745, epoch 1, the losses are 5.376 (test). the base losses are 111.987 (test). 
At iter 2860/135745, epoch 1, the losses are 5.387 (train). the base losses are 111.638 (train). The time used is 13.524s. 
At iter 2870/135745, epoch 1, the losses are 5.352 (train). the base losses are 111.943 (train). The time used is 6.163s. 
At iter 2880/135745, epoch 1, the losses are 5.357 (train). the base losses are 111.478 (train). The time used is 1.858s. 
At iter 2890/135745, epoch 1, the losses are 5.410 (train). the base losses are 111.656 (train). The time used is 2.724s. 
At iter 2900/135745, epoch 1, the losses are 5.462 (train). the base losses are 112.182 (train). The time used is 4.046s. 
At iter 2900/135745, epoch 1, the losses are 5.386 (test). the base losses are 112.163 (test). 
At iter 2910/135745, epoch 1, the losses are 5.356 (train). the base losses are 110.996 (train). The time used is 15.825s. 
At iter 2920/135745, epoch 1, the losses are 5.379 (train). the base losses are 112.289 (train). The time used is 5.734s. 
At iter 2930/135745, epoch 1, the losses are 5.384 (train). the base losses are 112.422 (train). The time used is 3.767s. 
At iter 2940/135745, epoch 1, the losses are 5.343 (train). the base losses are 111.460 (train). The time used is 4.363s. 
At iter 2950/135745, epoch 1, the losses are 5.344 (train). the base losses are 111.919 (train). The time used is 4.784s. 
At iter 2950/135745, epoch 1, the losses are 5.400 (test). the base losses are 111.540 (test). 
At iter 2960/135745, epoch 1, the losses are 5.328 (train). the base losses are 111.372 (train). The time used is 15.118s. 
At iter 2970/135745, epoch 1, the losses are 5.358 (train). the base losses are 111.117 (train). The time used is 2.500s. 
At iter 2980/135745, epoch 1, the losses are 5.419 (train). the base losses are 111.194 (train). The time used is 4.943s. 
At iter 2990/135745, epoch 1, the losses are 5.411 (train). the base losses are 112.653 (train). The time used is 2.412s. 
At iter 3000/135745, epoch 1, the losses are 5.335 (train). the base losses are 112.168 (train). The time used is 4.769s. 
At iter 3000/135745, epoch 1, the losses are 5.374 (test). the base losses are 111.131 (test). 
At iter 3010/135745, epoch 1, the losses are 5.381 (train). the base losses are 112.037 (train). The time used is 18.126s. 
At iter 3020/135745, epoch 1, the losses are 5.377 (train). the base losses are 111.638 (train). The time used is 5.061s. 
At iter 3030/135745, epoch 1, the losses are 5.330 (train). the base losses are 110.836 (train). The time used is 2.092s. 
At iter 3040/135745, epoch 1, the losses are 5.353 (train). the base losses are 112.114 (train). The time used is 4.266s. 
At iter 3050/135745, epoch 1, the losses are 5.377 (train). the base losses are 111.955 (train). The time used is 1.511s. 
At iter 3050/135745, epoch 1, the losses are 5.369 (test). the base losses are 111.641 (test). 
At iter 3060/135745, epoch 1, the losses are 5.405 (train). the base losses are 112.058 (train). The time used is 12.701s. 
At iter 3070/135745, epoch 1, the losses are 5.376 (train). the base losses are 110.978 (train). The time used is 4.706s. 
At iter 3080/135745, epoch 1, the losses are 5.413 (train). the base losses are 111.508 (train). The time used is 3.026s. 
At iter 3090/135745, epoch 1, the losses are 5.388 (train). the base losses are 112.469 (train). The time used is 3.299s. 
At iter 3100/135745, epoch 1, the losses are 5.331 (train). the base losses are 112.055 (train). The time used is 6.316s. 
At iter 3100/135745, epoch 1, the losses are 5.395 (test). the base losses are 111.821 (test). 
At iter 3110/135745, epoch 1, the losses are 5.374 (train). the base losses are 112.543 (train). The time used is 7.145s. 
At iter 3120/135745, epoch 1, the losses are 5.417 (train). the base losses are 111.623 (train). The time used is 2.741s. 
At iter 3130/135745, epoch 1, the losses are 5.318 (train). the base losses are 109.786 (train). The time used is 3.448s. 
At iter 3140/135745, epoch 1, the losses are 5.352 (train). the base losses are 111.866 (train). The time used is 3.134s. 
At iter 3150/135745, epoch 1, the losses are 5.362 (train). the base losses are 112.419 (train). The time used is 5.282s. 
At iter 3150/135745, epoch 1, the losses are 5.364 (test). the base losses are 111.882 (test). 
At iter 3160/135745, epoch 1, the losses are 5.344 (train). the base losses are 111.372 (train). The time used is 17.797s. 
At iter 3170/135745, epoch 1, the losses are 5.381 (train). the base losses are 110.946 (train). The time used is 1.115s. 
At iter 3180/135745, epoch 1, the losses are 5.410 (train). the base losses are 110.721 (train). The time used is 4.767s. 
