Running prime number generator program on 30 CPU cores
65582 11047
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/65582, epoch 1, the losses are 61.206 (train). the base losses are 103.626 (train). The time used is 14.209s. 
At iter 2270/65582, epoch 1, the losses are 4.251 (train). the base losses are 101.568 (train). The time used is 8.991s. 
At iter 2280/65582, epoch 1, the losses are 4.279 (train). the base losses are 101.783 (train). The time used is 13.791s. 
At iter 2290/65582, epoch 1, the losses are 4.275 (train). the base losses are 103.587 (train). The time used is 11.469s. 
At iter 2300/65582, epoch 1, the losses are 4.267 (train). the base losses are 104.300 (train). The time used is 10.924s. 
At iter 2300/65582, epoch 1, the losses are 4.304 (test). the base losses are 102.543 (test). 
At iter 2310/65582, epoch 1, the losses are 4.239 (train). the base losses are 101.991 (train). The time used is 19.972s. 
At iter 2320/65582, epoch 1, the losses are 4.282 (train). the base losses are 104.860 (train). The time used is 10.199s. 
At iter 2330/65582, epoch 1, the losses are 4.253 (train). the base losses are 104.275 (train). The time used is 10.183s. 
At iter 2340/65582, epoch 1, the losses are 4.258 (train). the base losses are 103.033 (train). The time used is 16.238s. 
At iter 2350/65582, epoch 1, the losses are 4.279 (train). the base losses are 102.947 (train). The time used is 8.899s. 
At iter 2350/65582, epoch 1, the losses are 4.289 (test). the base losses are 104.475 (test). 
At iter 2360/65582, epoch 1, the losses are 4.273 (train). the base losses are 102.972 (train). The time used is 19.849s. 
At iter 2370/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.843 (train). The time used is 12.225s. 
At iter 2380/65582, epoch 1, the losses are 4.250 (train). the base losses are 102.391 (train). The time used is 17.602s. 
At iter 2390/65582, epoch 1, the losses are 4.269 (train). the base losses are 103.839 (train). The time used is 19.660s. 
At iter 2400/65582, epoch 1, the losses are 4.281 (train). the base losses are 104.762 (train). The time used is 15.642s. 
At iter 2400/65582, epoch 1, the losses are 4.291 (test). the base losses are 103.478 (test). 
At iter 2410/65582, epoch 1, the losses are 4.264 (train). the base losses are 103.436 (train). The time used is 22.421s. 
At iter 2420/65582, epoch 1, the losses are 4.254 (train). the base losses are 104.401 (train). The time used is 14.626s. 
At iter 2430/65582, epoch 1, the losses are 4.250 (train). the base losses are 103.731 (train). The time used is 9.165s. 
At iter 2440/65582, epoch 1, the losses are 4.198 (train). the base losses are 102.241 (train). The time used is 15.759s. 
At iter 2450/65582, epoch 1, the losses are 4.235 (train). the base losses are 102.661 (train). The time used is 13.239s. 
At iter 2450/65582, epoch 1, the losses are 4.299 (test). the base losses are 104.223 (test). 
At iter 2460/65582, epoch 1, the losses are 4.289 (train). the base losses are 103.067 (train). The time used is 20.120s. 
At iter 2470/65582, epoch 1, the losses are 4.279 (train). the base losses are 103.235 (train). The time used is 11.398s. 
At iter 2480/65582, epoch 1, the losses are 4.266 (train). the base losses are 104.444 (train). The time used is 15.994s. 
At iter 2490/65582, epoch 1, the losses are 4.242 (train). the base losses are 102.675 (train). The time used is 12.454s. 
At iter 2500/65582, epoch 1, the losses are 4.245 (train). the base losses are 104.083 (train). The time used is 13.799s. 
At iter 2500/65582, epoch 1, the losses are 4.287 (test). the base losses are 104.401 (test). 
At iter 2510/65582, epoch 1, the losses are 4.286 (train). the base losses are 104.441 (train). The time used is 30.113s. 
At iter 2520/65582, epoch 1, the losses are 4.291 (train). the base losses are 102.778 (train). The time used is 11.388s. 
At iter 2530/65582, epoch 1, the losses are 4.255 (train). the base losses are 103.361 (train). The time used is 15.723s. 
At iter 2540/65582, epoch 1, the losses are 4.296 (train). the base losses are 103.845 (train). The time used is 12.813s. 
At iter 2550/65582, epoch 1, the losses are 4.279 (train). the base losses are 103.198 (train). The time used is 8.965s. 
At iter 2550/65582, epoch 1, the losses are 4.335 (test). the base losses are 102.365 (test). 
At iter 2560/65582, epoch 1, the losses are 4.257 (train). the base losses are 103.794 (train). The time used is 22.564s. 
At iter 2570/65582, epoch 1, the losses are 4.297 (train). the base losses are 103.181 (train). The time used is 15.864s. 
At iter 2580/65582, epoch 1, the losses are 4.297 (train). the base losses are 103.439 (train). The time used is 8.147s. 
At iter 2590/65582, epoch 1, the losses are 4.246 (train). the base losses are 104.281 (train). The time used is 14.946s. 
At iter 2600/65582, epoch 1, the losses are 4.264 (train). the base losses are 103.294 (train). The time used is 8.394s. 
At iter 2600/65582, epoch 1, the losses are 4.314 (test). the base losses are 104.327 (test). 
At iter 2610/65582, epoch 1, the losses are 4.326 (train). the base losses are 104.232 (train). The time used is 25.175s. 
At iter 2620/65582, epoch 1, the losses are 4.277 (train). the base losses are 102.888 (train). The time used is 12.860s. 
At iter 2630/65582, epoch 1, the losses are 4.251 (train). the base losses are 104.098 (train). The time used is 12.933s. 
At iter 2640/65582, epoch 1, the losses are 4.244 (train). the base losses are 103.130 (train). The time used is 14.231s. 
At iter 2650/65582, epoch 1, the losses are 4.309 (train). the base losses are 103.917 (train). The time used is 17.215s. 
At iter 2650/65582, epoch 1, the losses are 4.310 (test). the base losses are 104.232 (test). 
At iter 2660/65582, epoch 1, the losses are 4.287 (train). the base losses are 103.235 (train). The time used is 22.126s. 
At iter 2670/65582, epoch 1, the losses are 4.267 (train). the base losses are 104.228 (train). The time used is 19.675s. 
At iter 2680/65582, epoch 1, the losses are 4.241 (train). the base losses are 104.043 (train). The time used is 10.044s. 
At iter 2690/65582, epoch 1, the losses are 4.273 (train). the base losses are 102.407 (train). The time used is 14.771s. 
At iter 2700/65582, epoch 1, the losses are 4.222 (train). the base losses are 104.005 (train). The time used is 17.587s. 
At iter 2700/65582, epoch 1, the losses are 4.214 (test). the base losses are 104.457 (test). 
At iter 2710/65582, epoch 1, the losses are 4.284 (train). the base losses are 103.388 (train). The time used is 25.921s. 
At iter 2720/65582, epoch 1, the losses are 4.290 (train). the base losses are 103.059 (train). The time used is 13.301s. 
At iter 2730/65582, epoch 1, the losses are 4.265 (train). the base losses are 103.716 (train). The time used is 16.162s. 
At iter 2740/65582, epoch 1, the losses are 4.276 (train). the base losses are 103.522 (train). The time used is 17.013s. 
At iter 2750/65582, epoch 1, the losses are 4.180 (train). the base losses are 103.682 (train). The time used is 12.929s. 
At iter 2750/65582, epoch 1, the losses are 4.311 (test). the base losses are 101.368 (test). 
At iter 2760/65582, epoch 1, the losses are 4.220 (train). the base losses are 103.780 (train). The time used is 16.228s. 
At iter 2770/65582, epoch 1, the losses are 4.260 (train). the base losses are 103.997 (train). The time used is 12.139s. 
At iter 2780/65582, epoch 1, the losses are 4.277 (train). the base losses are 103.067 (train). The time used is 13.496s. 
At iter 2790/65582, epoch 1, the losses are 4.228 (train). the base losses are 103.286 (train). The time used is 11.608s. 
At iter 2800/65582, epoch 1, the losses are 4.259 (train). the base losses are 102.175 (train). The time used is 16.788s. 
At iter 2800/65582, epoch 1, the losses are 4.285 (test). the base losses are 104.028 (test). 
At iter 2810/65582, epoch 1, the losses are 4.146 (train). the base losses are 102.531 (train). The time used is 24.425s. 
At iter 2820/65582, epoch 1, the losses are 4.258 (train). the base losses are 103.870 (train). The time used is 7.692s. 
At iter 2830/65582, epoch 1, the losses are 4.268 (train). the base losses are 103.605 (train). The time used is 12.111s. 
At iter 2840/65582, epoch 1, the losses are 4.271 (train). the base losses are 102.954 (train). The time used is 9.240s. 
At iter 2850/65582, epoch 1, the losses are 4.195 (train). the base losses are 102.854 (train). The time used is 14.433s. 
At iter 2850/65582, epoch 1, the losses are 4.301 (test). the base losses are 104.706 (test). 
At iter 2860/65582, epoch 1, the losses are 4.265 (train). the base losses are 103.386 (train). The time used is 24.162s. 
At iter 2870/65582, epoch 1, the losses are 4.260 (train). the base losses are 103.176 (train). The time used is 17.874s. 
At iter 2880/65582, epoch 1, the losses are 4.255 (train). the base losses are 102.794 (train). The time used is 14.793s. 
At iter 2890/65582, epoch 1, the losses are 4.305 (train). the base losses are 101.942 (train). The time used is 12.941s. 
At iter 2900/65582, epoch 1, the losses are 4.309 (train). the base losses are 102.672 (train). The time used is 13.679s. 
At iter 2900/65582, epoch 1, the losses are 4.313 (test). the base losses are 105.661 (test). 
At iter 2910/65582, epoch 1, the losses are 4.288 (train). the base losses are 103.354 (train). The time used is 16.919s. 
At iter 2920/65582, epoch 1, the losses are 4.257 (train). the base losses are 104.139 (train). The time used is 13.929s. 
At iter 2930/65582, epoch 1, the losses are 4.283 (train). the base losses are 103.472 (train). The time used is 10.401s. 
At iter 2940/65582, epoch 1, the losses are 4.282 (train). the base losses are 101.923 (train). The time used is 16.991s. 
At iter 2950/65582, epoch 1, the losses are 4.257 (train). the base losses are 103.605 (train). The time used is 14.700s. 
At iter 2950/65582, epoch 1, the losses are 4.305 (test). the base losses are 105.235 (test). 
At iter 2960/65582, epoch 1, the losses are 4.284 (train). the base losses are 100.976 (train). The time used is 25.080s. 
At iter 2970/65582, epoch 1, the losses are 4.204 (train). the base losses are 103.506 (train). The time used is 14.885s. 
At iter 2980/65582, epoch 1, the losses are 4.251 (train). the base losses are 102.993 (train). The time used is 17.729s. 
At iter 2990/65582, epoch 1, the losses are 4.258 (train). the base losses are 104.811 (train). The time used is 17.534s. 
At iter 3000/65582, epoch 1, the losses are 4.254 (train). the base losses are 101.478 (train). The time used is 12.697s. 
At iter 3000/65582, epoch 1, the losses are 4.253 (test). the base losses are 105.818 (test). 
At iter 3010/65582, epoch 1, the losses are 4.262 (train). the base losses are 104.000 (train). The time used is 26.817s. 
At iter 3020/65582, epoch 1, the losses are 4.220 (train). the base losses are 104.312 (train). The time used is 15.194s. 
At iter 3030/65582, epoch 1, the losses are 4.269 (train). the base losses are 103.376 (train). The time used is 10.611s. 
At iter 3040/65582, epoch 1, the losses are 4.245 (train). the base losses are 103.632 (train). The time used is 12.496s. 
At iter 3050/65582, epoch 1, the losses are 4.258 (train). the base losses are 103.481 (train). The time used is 9.925s. 
At iter 3050/65582, epoch 1, the losses are 4.289 (test). the base losses are 103.274 (test). 
At iter 3060/65582, epoch 1, the losses are 4.248 (train). the base losses are 103.642 (train). The time used is 18.239s. 
At iter 3070/65582, epoch 1, the losses are 4.313 (train). the base losses are 103.889 (train). The time used is 9.828s. 
At iter 3080/65582, epoch 1, the losses are 4.260 (train). the base losses are 103.485 (train). The time used is 6.864s. 
At iter 3090/65582, epoch 1, the losses are 4.266 (train). the base losses are 102.581 (train). The time used is 8.080s. 
At iter 3100/65582, epoch 1, the losses are 4.216 (train). the base losses are 102.170 (train). The time used is 9.465s. 
At iter 3100/65582, epoch 1, the losses are 4.321 (test). the base losses are 103.318 (test). 
At iter 3110/65582, epoch 1, the losses are 4.284 (train). the base losses are 103.244 (train). The time used is 22.327s. 
At iter 3120/65582, epoch 1, the losses are 4.201 (train). the base losses are 103.877 (train). The time used is 11.350s. 
At iter 3130/65582, epoch 1, the losses are 4.271 (train). the base losses are 104.110 (train). The time used is 14.783s. 
At iter 3140/65582, epoch 1, the losses are 4.224 (train). the base losses are 103.593 (train). The time used is 8.673s. 
At iter 3150/65582, epoch 1, the losses are 4.258 (train). the base losses are 103.923 (train). The time used is 12.794s. 
At iter 3150/65582, epoch 1, the losses are 4.309 (test). the base losses are 106.324 (test). 
At iter 3160/65582, epoch 1, the losses are 4.217 (train). the base losses are 103.436 (train). The time used is 25.390s. 
At iter 3170/65582, epoch 1, the losses are 4.225 (train). the base losses are 102.931 (train). The time used is 15.141s. 
At iter 3180/65582, epoch 1, the losses are 4.214 (train). the base losses are 103.840 (train). The time used is 15.189s. 
At iter 3190/65582, epoch 1, the losses are 4.226 (train). the base losses are 103.541 (train). The time used is 12.903s. 
