Running prime number generator program on 6 CPU cores
cuda
8116 12349
number of parameters: 25.24M
The current lr is [0.0001].
At iter 10/8116, epoch 1, the losses are 70.211 (train). the base losses are 103.229 (train). The time used is 167.892s. 
At iter 830/8116, epoch 2, the losses are 4.267 (train). the base losses are 103.053 (train). The time used is 156.257s. 
At iter 840/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.483 (train). The time used is 162.902s. 
At iter 850/8116, epoch 2, the losses are 4.264 (train). the base losses are 104.107 (train). The time used is 145.255s. 
At iter 850/8116, epoch 2, the losses are 4.372 (test). the base losses are 103.549 (test). 
At iter 860/8116, epoch 2, the losses are 4.271 (train). the base losses are 103.180 (train). The time used is 162.304s. 
At iter 870/8116, epoch 2, the losses are 4.261 (train). the base losses are 102.978 (train). The time used is 159.879s. 
At iter 880/8116, epoch 2, the losses are 4.256 (train). the base losses are 102.872 (train). The time used is 151.792s. 
At iter 890/8116, epoch 2, the losses are 4.249 (train). the base losses are 102.454 (train). The time used is 164.159s. 
At iter 900/8116, epoch 2, the losses are 4.268 (train). the base losses are 102.594 (train). The time used is 153.924s. 
At iter 900/8116, epoch 2, the losses are 4.416 (test). the base losses are 102.933 (test). 
At iter 910/8116, epoch 2, the losses are 4.262 (train). the base losses are 103.501 (train). The time used is 171.542s. 
At iter 920/8116, epoch 2, the losses are 4.252 (train). the base losses are 103.190 (train). The time used is 157.851s. 
At iter 930/8116, epoch 2, the losses are 4.270 (train). the base losses are 102.948 (train). The time used is 150.797s. 
At iter 940/8116, epoch 2, the losses are 4.266 (train). the base losses are 103.570 (train). The time used is 154.280s. 
At iter 950/8116, epoch 2, the losses are 4.305 (train). the base losses are 102.735 (train). The time used is 155.680s. 
At iter 950/8116, epoch 2, the losses are 4.430 (test). the base losses are 106.582 (test). 
At iter 960/8116, epoch 2, the losses are 4.271 (train). the base losses are 103.429 (train). The time used is 161.600s. 
At iter 970/8116, epoch 2, the losses are 4.243 (train). the base losses are 102.767 (train). The time used is 157.197s. 
At iter 980/8116, epoch 2, the losses are 4.262 (train). the base losses are 102.798 (train). The time used is 151.110s. 
At iter 990/8116, epoch 2, the losses are 4.253 (train). the base losses are 102.987 (train). The time used is 153.839s. 
At iter 1000/8116, epoch 2, the losses are 4.251 (train). the base losses are 103.375 (train). The time used is 163.939s. 
At iter 1000/8116, epoch 2, the losses are 4.384 (test). the base losses are 105.070 (test). 
At iter 1010/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.391 (train). The time used is 164.665s. 
At iter 1020/8116, epoch 2, the losses are 4.269 (train). the base losses are 102.818 (train). The time used is 154.025s. 
At iter 1030/8116, epoch 2, the losses are 4.239 (train). the base losses are 103.496 (train). The time used is 164.662s. 
At iter 1040/8116, epoch 2, the losses are 4.292 (train). the base losses are 102.723 (train). The time used is 148.477s. 
At iter 1050/8116, epoch 2, the losses are 4.262 (train). the base losses are 103.562 (train). The time used is 155.932s. 
At iter 1050/8116, epoch 2, the losses are 4.403 (test). the base losses are 104.297 (test). 
At iter 1060/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.234 (train). The time used is 170.399s. 
At iter 1070/8116, epoch 2, the losses are 4.257 (train). the base losses are 103.124 (train). The time used is 149.744s. 
At iter 1080/8116, epoch 2, the losses are 4.260 (train). the base losses are 102.967 (train). The time used is 156.782s. 
At iter 1090/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.610 (train). The time used is 154.852s. 
At iter 1100/8116, epoch 2, the losses are 4.244 (train). the base losses are 102.950 (train). The time used is 174.432s. 
At iter 1100/8116, epoch 2, the losses are 4.394 (test). the base losses are 105.706 (test). 
At iter 1110/8116, epoch 2, the losses are 4.251 (train). the base losses are 102.760 (train). The time used is 174.429s. 
At iter 1120/8116, epoch 2, the losses are 4.262 (train). the base losses are 103.144 (train). The time used is 151.247s. 
At iter 1130/8116, epoch 2, the losses are 4.254 (train). the base losses are 103.000 (train). The time used is 146.280s. 
At iter 1140/8116, epoch 2, the losses are 4.275 (train). the base losses are 103.654 (train). The time used is 164.125s. 
At iter 1150/8116, epoch 2, the losses are 4.260 (train). the base losses are 103.195 (train). The time used is 156.074s. 
At iter 1150/8116, epoch 2, the losses are 4.392 (test). the base losses are 104.963 (test). 
At iter 1160/8116, epoch 2, the losses are 4.278 (train). the base losses are 103.320 (train). The time used is 170.985s. 
At iter 1170/8116, epoch 2, the losses are 4.232 (train). the base losses are 103.036 (train). The time used is 144.325s. 
At iter 1180/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.031 (train). The time used is 164.593s. 
At iter 1190/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.196 (train). The time used is 166.329s. 
At iter 1200/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.000 (train). The time used is 154.608s. 
At iter 1200/8116, epoch 2, the losses are 4.364 (test). the base losses are 105.469 (test). 
At iter 1210/8116, epoch 2, the losses are 4.254 (train). the base losses are 103.224 (train). The time used is 174.199s. 
At iter 1220/8116, epoch 2, the losses are 4.267 (train). the base losses are 103.234 (train). The time used is 151.222s. 
At iter 1230/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.701 (train). The time used is 149.845s. 
At iter 1240/8116, epoch 2, the losses are 4.246 (train). the base losses are 103.377 (train). The time used is 162.164s. 
At iter 1250/8116, epoch 2, the losses are 4.233 (train). the base losses are 103.285 (train). The time used is 161.286s. 
At iter 1250/8116, epoch 2, the losses are 4.386 (test). the base losses are 106.126 (test). 
At iter 1260/8116, epoch 2, the losses are 4.290 (train). the base losses are 103.272 (train). The time used is 171.756s. 
At iter 1270/8116, epoch 2, the losses are 4.234 (train). the base losses are 103.422 (train). The time used is 145.929s. 
At iter 1280/8116, epoch 2, the losses are 4.277 (train). the base losses are 102.621 (train). The time used is 142.941s. 
At iter 1290/8116, epoch 2, the losses are 4.237 (train). the base losses are 102.490 (train). The time used is 148.061s. 
At iter 1300/8116, epoch 2, the losses are 4.280 (train). the base losses are 103.139 (train). The time used is 149.846s. 
At iter 1300/8116, epoch 2, the losses are 4.383 (test). the base losses are 102.383 (test). 
At iter 1310/8116, epoch 2, the losses are 4.271 (train). the base losses are 103.537 (train). The time used is 171.112s. 
At iter 1320/8116, epoch 2, the losses are 4.281 (train). the base losses are 103.821 (train). The time used is 162.650s. 
At iter 1330/8116, epoch 2, the losses are 4.248 (train). the base losses are 102.730 (train). The time used is 161.303s. 
At iter 1340/8116, epoch 2, the losses are 4.252 (train). the base losses are 103.230 (train). The time used is 162.158s. 
At iter 1350/8116, epoch 2, the losses are 4.253 (train). the base losses are 103.075 (train). The time used is 169.166s. 
At iter 1350/8116, epoch 2, the losses are 4.385 (test). the base losses are 103.658 (test). 
At iter 1360/8116, epoch 2, the losses are 4.286 (train). the base losses are 102.942 (train). The time used is 178.582s. 
At iter 1370/8116, epoch 2, the losses are 4.282 (train). the base losses are 103.716 (train). The time used is 150.203s. 
At iter 1380/8116, epoch 2, the losses are 4.254 (train). the base losses are 103.674 (train). The time used is 162.178s. 
At iter 1390/8116, epoch 2, the losses are 4.242 (train). the base losses are 103.249 (train). The time used is 149.268s. 
At iter 1400/8116, epoch 2, the losses are 4.275 (train). the base losses are 103.126 (train). The time used is 133.144s. 
At iter 1400/8116, epoch 2, the losses are 4.389 (test). the base losses are 105.229 (test). 
At iter 1410/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.069 (train). The time used is 169.534s. 
At iter 1420/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.337 (train). The time used is 159.175s. 
At iter 1430/8116, epoch 2, the losses are 4.252 (train). the base losses are 102.902 (train). The time used is 149.245s. 
At iter 1440/8116, epoch 2, the losses are 4.263 (train). the base losses are 103.026 (train). The time used is 157.582s. 
At iter 1450/8116, epoch 2, the losses are 4.258 (train). the base losses are 103.387 (train). The time used is 153.547s. 
At iter 1450/8116, epoch 2, the losses are 4.300 (test). the base losses are 104.768 (test). 
At iter 1460/8116, epoch 2, the losses are 4.260 (train). the base losses are 103.500 (train). The time used is 172.506s. 
At iter 1470/8116, epoch 2, the losses are 4.263 (train). the base losses are 104.092 (train). The time used is 177.510s. 
At iter 1480/8116, epoch 2, the losses are 4.266 (train). the base losses are 103.414 (train). The time used is 158.280s. 
At iter 1490/8116, epoch 2, the losses are 4.251 (train). the base losses are 103.407 (train). The time used is 150.869s. 
At iter 1500/8116, epoch 2, the losses are 4.256 (train). the base losses are 103.601 (train). The time used is 152.161s. 
At iter 1500/8116, epoch 2, the losses are 4.356 (test). the base losses are 103.599 (test). 
At iter 1510/8116, epoch 2, the losses are 4.269 (train). the base losses are 103.067 (train). The time used is 185.821s. 
At iter 1520/8116, epoch 2, the losses are 4.267 (train). the base losses are 103.295 (train). The time used is 152.268s. 
At iter 1530/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.237 (train). The time used is 156.345s. 
At iter 1540/8116, epoch 2, the losses are 4.274 (train). the base losses are 102.891 (train). The time used is 156.214s. 
At iter 1550/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.447 (train). The time used is 161.669s. 
At iter 1550/8116, epoch 2, the losses are 4.359 (test). the base losses are 104.345 (test). 
At iter 1560/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.391 (train). The time used is 163.604s. 
At iter 1570/8116, epoch 2, the losses are 4.252 (train). the base losses are 103.578 (train). The time used is 154.751s. 
At iter 1580/8116, epoch 2, the losses are 4.250 (train). the base losses are 103.559 (train). The time used is 150.572s. 
At iter 1590/8116, epoch 2, the losses are 4.272 (train). the base losses are 103.324 (train). The time used is 163.553s. 
At iter 1600/8116, epoch 2, the losses are 4.256 (train). the base losses are 102.872 (train). The time used is 149.692s. 
At iter 1600/8116, epoch 2, the losses are 4.361 (test). the base losses are 104.857 (test). 
At iter 1610/8116, epoch 2, the losses are 4.248 (train). the base losses are 103.174 (train). The time used is 176.821s. 
At iter 1620/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.197 (train). The time used is 159.169s. 
At iter 1630/8116, epoch 2, the losses are 4.238 (train). the base losses are 103.076 (train). The time used is 151.409s. 
At iter 1640/8116, epoch 2, the losses are 4.250 (train). the base losses are 103.460 (train). The time used is 162.922s. 
At iter 1650/8116, epoch 2, the losses are 4.240 (train). the base losses are 102.164 (train). The time used is 162.557s. 
At iter 1650/8116, epoch 2, the losses are 4.360 (test). the base losses are 106.253 (test). 
At iter 1660/8116, epoch 2, the losses are 4.257 (train). the base losses are 103.053 (train). The time used is 177.319s. 
At iter 1670/8116, epoch 2, the losses are 4.258 (train). the base losses are 103.265 (train). The time used is 149.252s. 
At iter 1680/8116, epoch 2, the losses are 4.241 (train). the base losses are 102.681 (train). The time used is 166.151s. 
At iter 1690/8116, epoch 2, the losses are 4.276 (train). the base losses are 103.745 (train). The time used is 156.071s. 
At iter 1700/8116, epoch 2, the losses are 4.269 (train). the base losses are 102.723 (train). The time used is 161.449s. 
At iter 1700/8116, epoch 2, the losses are 4.366 (test). the base losses are 106.416 (test). 
At iter 1710/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.632 (train). The time used is 161.735s. 
At iter 1720/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.456 (train). The time used is 156.988s. 
At iter 1730/8116, epoch 2, the losses are 4.263 (train). the base losses are 103.289 (train). The time used is 152.517s. 
At iter 1740/8116, epoch 2, the losses are 4.248 (train). the base losses are 102.853 (train). The time used is 155.190s. 
At iter 1750/8116, epoch 2, the losses are 4.233 (train). the base losses are 103.015 (train). The time used is 167.197s. 
At iter 1750/8116, epoch 2, the losses are 4.363 (test). the base losses are 107.064 (test). 
At iter 1760/8116, epoch 2, the losses are 4.250 (train). the base losses are 102.813 (train). The time used is 185.421s. 
At iter 1770/8116, epoch 2, the losses are 4.234 (train). the base losses are 102.741 (train). The time used is 156.988s. 
At iter 1780/8116, epoch 2, the losses are 4.241 (train). the base losses are 102.579 (train). The time used is 153.166s. 
At iter 1790/8116, epoch 2, the losses are 4.250 (train). the base losses are 102.569 (train). The time used is 148.703s. 
At iter 1800/8116, epoch 2, the losses are 4.276 (train). the base losses are 102.499 (train). The time used is 161.580s. 
At iter 1800/8116, epoch 2, the losses are 4.339 (test). the base losses are 103.682 (test). 
At iter 1810/8116, epoch 2, the losses are 4.225 (train). the base losses are 103.112 (train). The time used is 166.386s. 
At iter 1820/8116, epoch 2, the losses are 4.236 (train). the base losses are 102.757 (train). The time used is 158.335s. 
At iter 1830/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.467 (train). The time used is 155.932s. 
At iter 1840/8116, epoch 2, the losses are 4.252 (train). the base losses are 103.114 (train). The time used is 145.597s. 
At iter 1850/8116, epoch 2, the losses are 4.228 (train). the base losses are 103.214 (train). The time used is 134.717s. 
At iter 1850/8116, epoch 2, the losses are 4.414 (test). the base losses are 107.324 (test). 
At iter 1860/8116, epoch 2, the losses are 4.238 (train). the base losses are 103.330 (train). The time used is 156.396s. 
At iter 1870/8116, epoch 2, the losses are 4.245 (train). the base losses are 102.634 (train). The time used is 152.579s. 
At iter 1880/8116, epoch 2, the losses are 4.262 (train). the base losses are 103.397 (train). The time used is 159.706s. 
At iter 1890/8116, epoch 2, the losses are 4.243 (train). the base losses are 103.425 (train). The time used is 152.685s. 
At iter 1900/8116, epoch 2, the losses are 4.254 (train). the base losses are 102.615 (train). The time used is 150.746s. 
At iter 1900/8116, epoch 2, the losses are 4.328 (test). the base losses are 103.919 (test). 
At iter 1910/8116, epoch 2, the losses are 4.260 (train). the base losses are 103.166 (train). The time used is 166.914s. 
At iter 1920/8116, epoch 2, the losses are 4.270 (train). the base losses are 103.332 (train). The time used is 159.349s. 
At iter 1930/8116, epoch 2, the losses are 4.249 (train). the base losses are 103.134 (train). The time used is 163.073s. 
At iter 1940/8116, epoch 2, the losses are 4.249 (train). the base losses are 103.347 (train). The time used is 151.935s. 
At iter 1950/8116, epoch 2, the losses are 4.242 (train). the base losses are 103.041 (train). The time used is 153.388s. 
At iter 1950/8116, epoch 2, the losses are 4.307 (test). the base losses are 104.377 (test). 
At iter 1960/8116, epoch 2, the losses are 4.243 (train). the base losses are 102.733 (train). The time used is 163.716s. 
At iter 1970/8116, epoch 2, the losses are 4.264 (train). the base losses are 103.262 (train). The time used is 155.950s. 
At iter 1980/8116, epoch 2, the losses are 4.264 (train). the base losses are 103.284 (train). The time used is 159.993s. 
At iter 1990/8116, epoch 2, the losses are 4.257 (train). the base losses are 103.368 (train). The time used is 146.457s. 
At iter 2000/8116, epoch 2, the losses are 4.250 (train). the base losses are 103.127 (train). The time used is 150.191s. 
At iter 2000/8116, epoch 2, the losses are 4.370 (test). the base losses are 102.957 (test). 
At iter 2010/8116, epoch 2, the losses are 4.258 (train). the base losses are 103.535 (train). The time used is 160.345s. 
At iter 2020/8116, epoch 2, the losses are 4.249 (train). the base losses are 103.245 (train). The time used is 158.632s. 
At iter 2030/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.326 (train). The time used is 153.788s. 
At iter 2040/8116, epoch 2, the losses are 4.253 (train). the base losses are 103.251 (train). The time used is 158.923s. 
At iter 2050/8116, epoch 2, the losses are 4.260 (train). the base losses are 103.374 (train). The time used is 157.371s. 
At iter 2050/8116, epoch 2, the losses are 4.370 (test). the base losses are 103.966 (test). 
At iter 2060/8116, epoch 2, the losses are 4.222 (train). the base losses are 103.174 (train). The time used is 176.269s. 
At iter 2070/8116, epoch 2, the losses are 4.240 (train). the base losses are 103.528 (train). The time used is 151.171s. 
At iter 2080/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.769 (train). The time used is 161.278s. 
At iter 2090/8116, epoch 2, the losses are 4.258 (train). the base losses are 102.911 (train). The time used is 163.357s. 
At iter 2100/8116, epoch 2, the losses are 4.230 (train). the base losses are 102.982 (train). The time used is 171.528s. 
At iter 2100/8116, epoch 2, the losses are 4.417 (test). the base losses are 106.141 (test). 
At iter 2110/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.307 (train). The time used is 179.909s. 
At iter 2120/8116, epoch 2, the losses are 4.244 (train). the base losses are 102.708 (train). The time used is 149.817s. 
At iter 2130/8116, epoch 2, the losses are 4.243 (train). the base losses are 103.349 (train). The time used is 163.565s. 
At iter 2140/8116, epoch 2, the losses are 4.248 (train). the base losses are 103.416 (train). The time used is 155.169s. 
At iter 2150/8116, epoch 2, the losses are 4.236 (train). the base losses are 102.994 (train). The time used is 165.699s. 
At iter 2150/8116, epoch 2, the losses are 4.373 (test). the base losses are 102.880 (test). 
At iter 2160/8116, epoch 2, the losses are 4.236 (train). the base losses are 103.034 (train). The time used is 170.523s. 
At iter 2170/8116, epoch 2, the losses are 4.238 (train). the base losses are 103.694 (train). The time used is 153.238s. 
At iter 2180/8116, epoch 2, the losses are 4.234 (train). the base losses are 103.821 (train). The time used is 143.886s. 
At iter 2190/8116, epoch 2, the losses are 4.253 (train). the base losses are 103.697 (train). The time used is 166.886s. 
At iter 2200/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.057 (train). The time used is 168.905s. 
At iter 2200/8116, epoch 2, the losses are 4.365 (test). the base losses are 104.487 (test). 
At iter 2210/8116, epoch 2, the losses are 4.244 (train). the base losses are 104.029 (train). The time used is 155.461s. 
At iter 2220/8116, epoch 2, the losses are 4.256 (train). the base losses are 103.013 (train). The time used is 160.731s. 
At iter 2230/8116, epoch 2, the losses are 4.212 (train). the base losses are 103.254 (train). The time used is 142.793s. 
At iter 2240/8116, epoch 2, the losses are 4.239 (train). the base losses are 103.051 (train). The time used is 168.895s. 
At iter 2250/8116, epoch 2, the losses are 4.262 (train). the base losses are 103.539 (train). The time used is 153.992s. 
At iter 2250/8116, epoch 2, the losses are 4.396 (test). the base losses are 104.883 (test). 
At iter 2260/8116, epoch 2, the losses are 4.228 (train). the base losses are 103.056 (train). The time used is 160.359s. 
At iter 2270/8116, epoch 2, the losses are 4.269 (train). the base losses are 103.316 (train). The time used is 156.013s. 
At iter 2280/8116, epoch 2, the losses are 4.239 (train). the base losses are 103.379 (train). The time used is 166.498s. 
At iter 2290/8116, epoch 2, the losses are 4.236 (train). the base losses are 103.652 (train). The time used is 163.271s. 
At iter 2300/8116, epoch 2, the losses are 4.251 (train). the base losses are 103.055 (train). The time used is 148.971s. 
At iter 2300/8116, epoch 2, the losses are 4.378 (test). the base losses are 104.596 (test). 
At iter 2310/8116, epoch 2, the losses are 4.260 (train). the base losses are 103.083 (train). The time used is 169.604s. 
At iter 2320/8116, epoch 2, the losses are 4.238 (train). the base losses are 103.167 (train). The time used is 146.911s. 
At iter 2330/8116, epoch 2, the losses are 4.207 (train). the base losses are 102.898 (train). The time used is 156.619s. 
At iter 2340/8116, epoch 2, the losses are 4.240 (train). the base losses are 103.389 (train). The time used is 150.040s. 
At iter 2350/8116, epoch 2, the losses are 4.272 (train). the base losses are 103.725 (train). The time used is 152.965s. 
At iter 2350/8116, epoch 2, the losses are 4.426 (test). the base losses are 102.786 (test). 
At iter 2360/8116, epoch 2, the losses are 4.244 (train). the base losses are 102.855 (train). The time used is 166.006s. 
At iter 2370/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.100 (train). The time used is 153.039s. 
At iter 2380/8116, epoch 2, the losses are 4.215 (train). the base losses are 103.752 (train). The time used is 136.026s. 
At iter 2390/8116, epoch 2, the losses are 4.244 (train). the base losses are 102.486 (train). The time used is 163.472s. 
At iter 2400/8116, epoch 2, the losses are 4.257 (train). the base losses are 102.987 (train). The time used is 149.248s. 
At iter 2400/8116, epoch 2, the losses are 4.421 (test). the base losses are 105.508 (test). 
At iter 2410/8116, epoch 2, the losses are 4.235 (train). the base losses are 103.867 (train). The time used is 171.190s. 
At iter 2420/8116, epoch 2, the losses are 4.226 (train). the base losses are 102.680 (train). The time used is 155.613s. 
At iter 2430/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.193 (train). The time used is 147.303s. 
At iter 2440/8116, epoch 2, the losses are 4.228 (train). the base losses are 102.881 (train). The time used is 163.885s. 
At iter 2450/8116, epoch 2, the losses are 4.245 (train). the base losses are 102.369 (train). The time used is 174.657s. 
At iter 2450/8116, epoch 2, the losses are 4.359 (test). the base losses are 107.363 (test). 
At iter 2460/8116, epoch 2, the losses are 4.276 (train). the base losses are 103.102 (train). The time used is 147.987s. 
At iter 2470/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.494 (train). The time used is 147.199s. 
At iter 2480/8116, epoch 2, the losses are 4.234 (train). the base losses are 103.139 (train). The time used is 142.097s. 
At iter 2490/8116, epoch 2, the losses are 4.240 (train). the base losses are 102.956 (train). The time used is 166.539s. 
At iter 2500/8116, epoch 2, the losses are 4.248 (train). the base losses are 103.471 (train). The time used is 157.606s. 
At iter 2500/8116, epoch 2, the losses are 4.346 (test). the base losses are 105.472 (test). 
At iter 2510/8116, epoch 2, the losses are 4.227 (train). the base losses are 103.306 (train). The time used is 178.757s. 
At iter 2520/8116, epoch 2, the losses are 4.219 (train). the base losses are 103.066 (train). The time used is 165.739s. 
At iter 2530/8116, epoch 2, the losses are 4.248 (train). the base losses are 103.509 (train). The time used is 163.501s. 
At iter 2540/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.291 (train). The time used is 162.882s. 
At iter 2550/8116, epoch 2, the losses are 4.258 (train). the base losses are 102.664 (train). The time used is 153.554s. 
At iter 2550/8116, epoch 2, the losses are 4.317 (test). the base losses are 103.919 (test). 
At iter 2560/8116, epoch 2, the losses are 4.250 (train). the base losses are 103.276 (train). The time used is 165.099s. 
At iter 2570/8116, epoch 2, the losses are 4.249 (train). the base losses are 103.109 (train). The time used is 157.132s. 
slurmstepd: error: *** JOB 18090 ON hyperion CANCELLED AT 2024-05-24T14:20:06 DUE TO TIME LIMIT ***
